ID	Target	Tweet	Stance
751	Anti-vax	92 countries approach vaccine giant India for locally made Covid-19 shots https://t.co/Gw6Pg9sVPE	AGAINST
752	Anti-vax	#WATCH: Tamil Nadu Health Minister, Dr C Vijayabaskar takes Bharat Biotech's Covaxin shot in Chennai.  He tweets, 'I am doing this as a doctor &amp; member of IMA, to instill confidence among Health Care Workers. I request all to get vaccinated and safeguard themselves from #COVID19' https://t.co/bXakdWXIL6 WATCH	AGAINST
753	Anti-vax	@eden_rinehart @GovernorKayIvey @ALPublicHealth You shouldn't worry about chicken pox if you've had it or if you've been vaccinated. However, you should worry about shingles if you've had chicken pox and see whether or not you're old enough to get that va	NONE
754	Anti-vax	NEW: ASU is authorized to give 1,000 COVID-19 vaccines weekly, according to an University spokesperson. The site be will open at the Tempe SDFC on Jan. 22 and 25, with more dates upcoming. Those eligible are healthcare and lab workers and those over 65. Story soon.	AGAINST
755	Anti-vax	Q: What about... Sinovac  Sinopharm  Sputnik Covaxin And other vaccines? Are they good?  A: I do not feel comfortable recommending any vaccine that has not published its phase 3 trials transparently.	FAVOR
756	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
757	Anti-vax	All the political posturing on vaccines is truly disgusting.  The fact remains that ANY vaccine available today involves using murdered children before they could even be born. I renew my pledge....I will not extend my life by USING murdered children. This is evil WAKE UP!	FAVOR
758	Anti-vax	Biden wants you to believe 100 million vaccines in 100 days is his plan.  But its not. It was Trumps.  America is already on track for 100 million in 100 days.  Biden could do 200 million in 100 days. Republicans would support it. Thanks to Trump, hes already halfway there.	NONE
759	Anti-vax	Ableism is prioritizing COVID vaccinations to people 65+ and not younger disabled and chronically ill folks. Were JUST as at risk.	AGAINST
760	Anti-vax	"One of the biggest shocks for the Biden team was discovering a complete lack of a vaccine distribution strategy under Trump, even weeks after multiple vaccines were approved for use in the U.S.  ""We are going to have to build everything from scratch."" https://t.co/SpbmI08WFk"	NONE
761	Anti-vax	"Not only is President Biden inheriting the worst jobs market since FDR, he is also now finding out that the stupid ""warp speed"" thing was a complete sham  The scientists did yeoman's work creating vaccine while trump was sitting in the WH watching TV  #wiunion #wipolitics https://t.co/5a6O7UNueA"	NONE
762	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
763	Anti-vax	Ableism is prioritizing COVID vaccinations to people 65+ and not younger disabled and chronically ill folks. Were JUST as at risk.	AGAINST
764	Anti-vax	38 million vaccinations already delivered... by the Trump administration https://t.co/ig0Sqen33x https://t.co/GzWUyakCob	AGAINST
765	Anti-vax	President Biden will ensure equity throughout the vaccination distribution process by protecting the most at risk, increasing availability in hard-hit communities, eliminating out-of-pocket costs, and establishing the COVID-19 Health Equity Task Force.	AGAINST
766	Anti-vax	Dr. Fauci says new data shows Covid vaccines appear to be less effective against some new strains http... https://t.co/lAvtpqEWRh	AGAINST
767	Anti-vax	@carrissayork2 Try IG :- cutepuppieslove00  at cheaper price all shot and vaccine pay as well.	NONE
768	Anti-vax	India gives one million doses of its covid vaccine to Nepal, as part of its sharing of the vaccine with its neighbors. Is any other country being so generous? https://t.co/NRvFSIyvqQ	AGAINST
769	Anti-vax	Dear Congressi idiot @ashokbasoya, they are not BJP workers, they are Dr Rajani and Dr Nagendrappa  They took vaccine before media arrived, so media asked them to later pose for a pic.  Congress should stop targeting Indian Vaccine, Health Workers and Scientists for their politcs https://t.co/MxtprctKZC https://t.co/I8L3c64Hza	NONE
770	Anti-vax	Yall didnt have to get vaccines to go to school? Out the country? How are yall this misinformed	NONE
771	Anti-vax	Every COVID death, every black person shot by the police, and every instance of discrimination is now Biden's fault. That's how it works right?	NONE
772	Anti-vax	Me and the boys after we get our vaccine https://t.co/IdT9LpKHZH	FAVOR
773	Anti-vax	@erinotoole Well, now that youve harassed the CEO for no reason, and to no apparent effect, since were *still* not getting the vaccine one second sooner than we were before, Im sure that *really* improved Canadas relationship with this company	NONE
774	Anti-vax	Using digital tech  for #COVID19 response.  @UNDP w/ state govts have developed #AtmaNirbharBharat app to track #COVID19 welfare schemes in #Haryana, #Punjab &amp; #Karnataka. This will help states ensure no one is left behind in receiving govt benefits.  #TogetherAgainstCovid19 https://t.co/Wg0nBDeRaL COVID19 AtmaNirbharBharat COVID19	NONE
775	Anti-vax	For Sari Rosenberg, a New York City teacher, receiving the first dose of the coronavirus vaccine left her emotional, relieved and excited, and one step closer to seeing her students again https://t.co/JIjMiKbLn0 https://t.co/RY9lCheY2H	AGAINST
776	Anti-vax	We don't have a second to waste when it comes to getting this virus under control. That's why today, I'll be signing executive actions to expand testing, administer vaccines, and safely reopen schools and businesses.	AGAINST
777	Anti-vax	Cal Expo far off from becoming mass COVID-19 vaccination clinic https://t.co/UZDcZVDsCJ	NONE
778	Anti-vax	Biden wants you to believe 100 million vaccines in 100 days is his plan.  But its not. It was Trumps.  America is already on track for 100 million in 100 days.  Biden could do 200 million in 100 days. Republicans would support it. Thanks to Trump, hes already halfway there.	NONE
779	Anti-vax	Spoke to a friend in Wales today - she is 83 and her husband is 93 - they have heard nothing regarding a vaccine.  Their District Nurse who attended them hadn't had one either.    Wales - the land of the Labour Party.	NONE
780	Anti-vax	Atmanirbhar Bharat is saving the world  * Believe it or not, 92 countries approached Modi Govt for Made-In-India Covid vaccines  * Because the world thinks India's vaccine is best compared to rest  China's Virus, India's Vaccine  Credit goes to Modi ji	NONE
781	Anti-vax	The worlds largest vaccination drive is underway in India. Our frontline warriors are getting vaccinated across the nation. At 1:15 PM tomorrow, 22nd January, I would interact with beneficiaries and vaccinators of Covid vaccination drive in Varanasi, via video conferencing.	AGAINST
782	Anti-vax	@abbythetweet The timing of this is suspect as heck. Saying this makes me sound like a tinfoil head but this resignation is a convenient distraction from the COVID vaccine and KXL dumpster fires.  The original leaks on Payette were also coincidentally in 	NONE
783	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
784	Anti-vax	@LesStonehouse it allows Murdoch &amp; LNP cover to hide the limited vaccines available issue, and their economic fails. Hard for them to use terrorism any more	NONE
785	Anti-vax	After months of research and a year of waiting, the reality of a COVID-19 vaccine has finally dawned https://t.co/z6V769Jso2	AGAINST
786	Anti-vax	I got my first Covid shot today!!!!!	AGAINST
787	Anti-vax	@mojos55 PM Johnson's dad has had his 2 vaccines! Plus claimed French residency / EU passport &amp; nice sunny villa in Greece &amp; big rural bolt hole on Exmoor. Alright for some !!  https://t.co/h40XexgLfl	AGAINST
788	Anti-vax	@SteveScalise Wow, do you really believe this? If so, you need some serious mental health care. There was NO PLAN, get it? None what so ever. And how about the very interesting discrepancy in available vaccine doses? Just WHERE are you getting your inform	NONE
789	Anti-vax	anyone know how to connect my vaccine microchip to my apple watch? i cant get it to sync	AGAINST
790	Anti-vax	This Mocha pregnancy issue might just be another ruse to divert attention away from Philhealth P15B scandal, rising number of COVID-19 cases, &amp; lack of transparency on the gov't's Sinovac deal w/ China.  Huwag basta-basta maniwala sa chismisbaka fake news na naman na pakulo ito.	NONE
791	Anti-vax	Ableism is prioritizing COVID vaccinations to people 65+ and not younger disabled and chronically ill folks. Were JUST as at risk.	AGAINST
792	Anti-vax	Yall barely passed science in HS and yall want me to listen to yall advice on the vaccine .... got it! THESE ARE FACTS!! Where you find this information boo? You dont have to explain anything to me ... Im watching and waiting too. https://t.co/76dcH747Yl	AGAINST
793	Anti-vax	All the political posturing on vaccines is truly disgusting.  The fact remains that ANY vaccine available today involves using murdered children before they could even be born. I renew my pledge....I will not extend my life by USING murdered children. This is evil WAKE UP!	FAVOR
794	Anti-vax	@HuffPost Honestly, there is major shortage of vaccine globally, if the covidiots refuse to take it, more for the rest of us	NONE
795	Anti-vax	This Mocha pregnancy issue might just be another ruse to divert attention away from Philhealth P15B scandal, rising number of COVID-19 cases, &amp; lack of transparency on the gov't's Sinovac deal w/ China.  Huwag basta-basta maniwala sa chismisbaka fake news na naman na pakulo ito.	NONE
796	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
797	Anti-vax	#COVID19: London and East of England lag behind rest of nation in vaccinations, figures show https://t.co/ZvB9iO4Wae COVID19	NONE
798	Anti-vax	Attention citizens! Your Dept. Of Pandemia offers this updated Q&amp;A on vaccines:  Q: If I get the thing after taking the vaccine, has the vaccine failed? A: No. Q: No? A: No. The vaccine can never fail you. YOU fail it by not accepting the immunity it offers.  Attention citizens!	FAVOR
799	Anti-vax	Five workers burnt to death at the largest vaccine making company in the world, and unsurprisingly hardly any calls for investigation into the causes of the fire.  It would be called an 'accident', conveniently obscuring the structural neglect that makes workers lives vulnerable.	NONE
800	Anti-vax	@tonyblackburn Because people want some reassurance that its not going to last forever.  Naturally they thought the vaccine was going to end it.  Now it seems not.  So is there ever going to be an end?	FAVOR
801	Anti-vax	President Biden will ensure equity throughout the vaccination distribution process by protecting the most at risk, increasing availability in hard-hit communities, eliminating out-of-pocket costs, and establishing the COVID-19 Health Equity Task Force.	AGAINST
802	Anti-vax	I need to know how long the covid vaccine is effective. I read 120 days but.. thats not good enough at all.	FAVOR
803	Anti-vax	Today was a good day. I have never been happier to wait in a line. If youre eligible, join me and sign up to get your vaccine. Come with me if you want to live! https://t.co/xJi86qQNcm	AGAINST
804	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
805	Anti-vax	Biden wants you to believe 100 million vaccines in 100 days is his plan.  But its not. It was Trumps.  America is already on track for 100 million in 100 days.  Biden could do 200 million in 100 days. Republicans would support it. Thanks to Trump, hes already halfway there.	NONE
806	Anti-vax	No vaccine roll out plan!!!! Let that sink in. He really was trying to kill us off	NONE
807	Anti-vax	@KoparaFallsKid Wouldn't be surprised when you considerthere was no plan for #agedcare #disability #quarantine why would there be for #vaccination agedcare disability quarantine	NONE
808	Anti-vax	@ryanstruyk @OneeghaCarol No, it's because they supported trump! I'm having great difficulty getting a vaccine in my county because lack of and no appointments are given. How do I sit in a car with a disabled husband for hours, when there are only 100 dos	AGAINST
809	Anti-vax	"We certainly are not starting from scratch, Dr. Fauci says about COVID-19 vaccine distribution in the U.S. https://t.co/dyBAcoBIiB  ""We are continuing, but you're going to see a real ramping up of it."" https://t.co/Y1guvpLgCN"	NONE
810	Anti-vax	INDIA: 5 dead in fire at world's largest vaccine producer Serum Institute plant	NONE
811	Anti-vax	@harish3912 @MahuaMoitra Oh damn, that would mean the chinese were the first one to develop the vaccine, you accept?	NONE
812	Anti-vax	@EvanLSolomon Oh yeah. The vaccine shortage that is not a hit to the PM either. What control does he or anyone else in Canada have over Pfizer. What pressure, what leverage does Canada have over Pfizer.	NONE
813	Anti-vax	in related news: i got the second dose of the covid vaccine	AGAINST
814	Anti-vax	@stgoldst Why would you think the current rate will stay static with more manufacturing, better distribution, more vaccines, etc?  Tweeting something that raises fear might get views, but just so you know, multiple who saw this are commenting about killin	NONE
815	Anti-vax	@mattwilstein @FoxNews So something that Dr. Fauci should know about he knows nothing about. I mean shouldn't it be something he knows how the vaccine can get distributed?	NONE
816	Anti-vax	one of the #requirements that are in the #ImmigrationReform is to be #vaccinated so @TheDemocrats @SenateDems @JoeBiden &amp; the #newworldorder do it #again #Anonymous #elite #vaccine #Congress @congressdotgov @GOP @nypost @nytimes @latimes @chicagotribune #Pfizer requirements ImmigrationReform vaccinated newworldorder again Anonymous elite vaccine Congress Pfizer	NONE
817	Anti-vax	Biden wants you to believe 100 million vaccines in 100 days is his plan.  But its not. It was Trumps.  America is already on track for 100 million in 100 days.  Biden could do 200 million in 100 days. Republicans would support it. Thanks to Trump, hes already halfway there.	NONE
818	Anti-vax	Today CNN has falsely claimed over a dozen times that the Trump Administration left no vaccine plan and the Biden Administration had to start from scratch.  Even Fauci said that was a lie: We certainly are not starting from scratch.  Just more fake news. https://t.co/w6leDKb9mN	NONE
819	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
820	Anti-vax	@BanklinFren @lorenzosorice @JackJackspit6 @therecount @mviser Despite the Health and Human Services Department announcing that the federal government would start releasing COVID-19 doses that had been held in reserve for second shots, no such reserve exi	NONE
821	Anti-vax	Spoke to a friend in Wales today - she is 83 and her husband is 93 - they have heard nothing regarding a vaccine.  Their District Nurse who attended them hadn't had one either.    Wales - the land of the Labour Party.	NONE
822	Anti-vax	Its amazing the amount of people (both in government and media) who are too afraid to challenge @NYGovCuomo on his terrible leadership. The vaccines are just one of his MANY failures. He will continue to get away with this and everything else if no one holds him accountable.	NONE
823	Anti-vax	Biden wants you to believe 100 million vaccines in 100 days is his plan.  But its not. It was Trumps.  America is already on track for 100 million in 100 days.  Biden could do 200 million in 100 days. Republicans would support it. Thanks to Trump, hes already halfway there.	NONE
824	Anti-vax	hey guys i got the coronavirus vaccine lemme juUAHGUH FUCK FUCK oh my GOD i am so SORRY jesus im so embarrassed https://t.co/SPMRR8la6D	AGAINST
825	Anti-vax	Raising legitimate concerns about home-grown vaccine where NO efficacy data from Phase 3 trials available does NOT make one anti-national  Vaccines with established efficacy available in ample quantities  Lets get real	FAVOR
826	Anti-vax	@admiralmpj @Lawrence @RonaldKlain Lawrence said that no one knows how to find out about vaccines in their area which is not true. He said no one he knows knows anything. Also not true. I found him aggressively hostile. After one day hes hypercritical.	NONE
827	Anti-vax	Emmanuel Makandiwa actually believes bad governance, corruption and all other backward political behaviour in Africa is a result of vaccines, presumably the BSG and polio jabs, which he actually took before starting his enterprise. This man is dangerous https://t.co/dujWxQiaYh	NONE
828	Anti-vax	@ErikNegash In the United States, all eyes are on Pfizer and Moderna. The topline efficacy results from their experimental covid-19 vaccine trials are astounding at first glance.  https://t.co/uGg6R1TDLo https://t.co/yzZWDCQzhl	AGAINST
829	Anti-vax	A public pop-up clinic from Amazon and Virginia Mason will provide COVID vaccines for 2,000 eligible people this weekend. https://t.co/lrs6FvU0Sa	AGAINST
830	Anti-vax	What in the actual fuck! @JoeBiden youre fucking this up! Ive been giving shots for weeks now for nothing! You sunuvabich https://t.co/EhfBoAFRkL	NONE
831	Anti-vax	@JustinTrudeau speaks to Pfizer CEO as delays to vaccine shipments get worse: Canada's doses over three weeks are going to be just one-third of what had been planned. https://t.co/rvDOJuomcM #cdnpoli	NONE
832	Anti-vax	Biden wants you to believe 100 million vaccines in 100 days is his plan.  But its not. It was Trumps.  America is already on track for 100 million in 100 days.  Biden could do 200 million in 100 days. Republicans would support it. Thanks to Trump, hes already halfway there.	NONE
833	Anti-vax	Today was a good day. I have never been happier to wait in a line. If youre eligible, join me and sign up to get your vaccine. Come with me if you want to live! https://t.co/xJi86qQNcm	AGAINST
834	Anti-vax	"@4HumanUnity @seanhannity No intelligence in any of your tweets, ""Human"".  But let's explain why to your stupid mentality.  Trump did NOT downplay the virus, also didn't run around like a chicken with it's head cut off causing a frenzy among citizens.  Im"	NONE
835	Anti-vax	Attention citizens! Your Dept. Of Pandemia offers this updated Q&amp;A on vaccines:  Q: If I get the thing after taking the vaccine, has the vaccine failed? A: No. Q: No? A: No. The vaccine can never fail you. YOU fail it by not accepting the immunity it offers.  Attention citizens!	FAVOR
836	Anti-vax	Joe Biden lays out plans for COVID-19 testing, vaccinations andmasks https://t.co/iOoqTVLMYm	AGAINST
837	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
838	Anti-vax	vaccine wellerman lets gooooo #seashantytok https://t.co/JUv0l82cf3 seashantytok	NONE
839	Anti-vax	"These people are such tremendous liars, it's difficult to imagine them as real people.   The USA is leading the world in vaccinations.  That didn't happen without a plan created by President Trump's team.   Go here. Sort by ""total vaccinations"".  https://t.co/yroXrsKS0i https://t.co/e925Srouja https://t.co/dvDJj6jcfw"	NONE
840	Anti-vax	shes giving me the vaccine https://t.co/l07gcqhCgG	AGAINST
841	Anti-vax	The reason we do not have enough vaccines, a distribution network, adequate PPE is because we dont have the healthcare system.   We have a profiteering healthcare industry.	NONE
842	Anti-vax	This is 100% on @dougducey to fix these serious problems. Those of us in the legislature are ready and anxious to help get the job done but the Governor must lead. Arizona's COVID-19 vaccine appointment website is a mess. Fix it now https://t.co/QSiwIgAA7h	AGAINST
843	Anti-vax	The best part of getting the Covid vaccine is not having to wear a condom anymore	AGAINST
844	Anti-vax	Doctor fired for allegedly stealing 9 doses of COVID vaccine for family and friends https://t.co/Vg6jdnW42u	NONE
845	Anti-vax	Attention citizens! Your Dept. Of Pandemia offers this updated Q&amp;A on vaccines:  Q: If I get the thing after taking the vaccine, has the vaccine failed? A: No. Q: No? A: No. The vaccine can never fail you. YOU fail it by not accepting the immunity it offers.  Attention citizens!	FAVOR
846	Anti-vax	".@MayorOfLA on #COVID19 vaccinations: ""Let's give priority to those areas where most people are dying, living with essential workers in dense communities that are low-income...Those are the lives that are being taken from us disproportionately."" @KNX1070 COVID19"	NONE
847	Anti-vax	India is giving away millions of free vaccine doses to Bangladesh, Nepal, Bhutan, Maldives, Myanmar and Seychelles. The result is a form of vaccine diplomacy that appears to be unlike any other in the world. https://t.co/F5XIXb1h8S	AGAINST
848	Anti-vax	@AlexBerenson If this new type of vaccine is supposed to teach your RNA, is it possible that some people have less intelligent RNA (perhaps related to overall intelligence of the individual) and thus their RNA has a hard time learning how to c	NONE
849	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
850	Anti-vax	People who receive the Oxford vaccine. https://t.co/sWblmVt9Qw	AGAINST
851	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
852	Anti-vax	shes giving me the vaccine https://t.co/l07gcqhCgG	AGAINST
853	Anti-vax	Getting COVID-19 vaccines to West and Central Africa | UNICEF Supply Division https://t.co/jjjHMG8Y56	AGAINST
854	Anti-vax	@GoingParabolic All are possible side effects of the vaccine except for sore throat. Just let them know before anything just to make sure.	FAVOR
855	Anti-vax	I for one am amazed that a government thats got everything fatally wrong leading to the worst Covid death rate in the world might have got vaccinations fatally wrong.  https://t.co/2aqo8Un910	NONE
856	Anti-vax	It's right to divert #COVID19 #vaccine to areas of the UK where the #vaccine rollout is slowest for the over 80s before moving on to the over 75s.  #BBCQT #Newsnight #coronavirus   https://t.co/7Oz8JBmxug COVID19 vaccine vaccine	NONE
857	Anti-vax	Chinese products te ban laun vali government vaccine layi v chinese syringes hi use kar rhi #StopChinaNotFarmers StopChinaNotFarmers	NONE
858	Anti-vax	Tamil Nadu Health Minister, Dr C Vijayabaskar takes Covaxin shot in Chennai.  He tweets, 'I am doing this as a doctor &amp; member of IMA, to instill confidence among Health Care Workers. I request all to get vaccinated and safeguard themselves from #COVID19.' https://t.co/xnAOSxgaaQ	AGAINST
859	Anti-vax	The dashboard lists all 16 vaccine providers in the county. https://t.co/yUX7oz39vt	AGAINST
860	Anti-vax	Ableism is prioritizing COVID vaccinations to people 65+ and not younger disabled and chronically ill folks. Were JUST as at risk.	AGAINST
861	Anti-vax	Delaying second dose of vaccine grave mistake @MattHancock disillusioned with the way whole pandemic has been handled in the U.K.  5 weeks post first dose - Covid positive with terrible symptoms : As a frontline NHS staff would have liked the second dose rather than claps !	NONE
862	Anti-vax	ANALYSIS: The Covid-19 vaccine roll-out must be accompanied by full transparency https://t.co/nYdRmN3hsF	NONE
863	Anti-vax	Vaccine apartheid. While SA billionaire flies off to Switzerland for his jab, financial journalist thinks he has  procurement power and those with medical aid want to be first in the queue.  South Africa paying more than double EU price for Oxford vaccine https://t.co/vciWzCgu4Z	NONE
864	Anti-vax	The U.S. under President Joe Biden intends to join the COVAX vaccine program, which aims to deliver coronavirus vaccines to poor countries, his chief medical adviser, Anthony Fauci, told the @WHO https://t.co/qDvMnGJBCM https://t.co/MmCOSopdQ4	AGAINST
865	Anti-vax	@golfgate @FoxNews Fauci said we still have to wear mask after vaccines.	NONE
866	Anti-vax	Here's proof that the #COVID19 #vaccine is 100% safe ;) https://t.co/tKf1VeF7Yz COVID19 vaccine	AGAINST
867	Anti-vax	Tamil Nadu Health Minister Dr C Vijayabaskar took #COVID19 vaccination at RGGH in Chennai.  Express photos | @haisat2005. @xpresstn https://t.co/K9sZoY1axu COVID19	AGAINST
868	Anti-vax	@jakeayers10 @edtarnowski So youre saying the Task Force had no say in distribution to the states? Theyre running out of vaccines. It starts with the top.	NONE
869	Anti-vax	#WATCH: Tamil Nadu Health Minister, Dr C Vijayabaskar takes Bharat Biotech's Covaxin shot in Chennai.  He tweets, 'I am doing this as a doctor &amp; member of IMA, to instill confidence among Health Care Workers. I request all to get vaccinated and safeguard themselves from #COVID19' https://t.co/bXakdWXIL6 WATCH	AGAINST
870	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
871	Anti-vax	"Prof. Community Medicine, AIIMS, New Delhi : ""The offices of ICMR, NCDC, DCGI have come under scrutiny &amp; there is a general feeling among scientists &amp; public that these institutions have not performed their role appropriately."" (2/3) #vaccine @netshrink https://t.co/U89oFTtmkH"	NONE
872	Anti-vax	#LargestVaccineDrive   To end this #pandemic, it's essential for all of us to come together &amp; allay any doubts related to the #vaccines.  We must collectively address the issue of vaccine hesitancy.   @PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @COVIDNewsByMIB https://t.co/qMzfhcOPmp LargestVaccineDrive pandemic	AGAINST
873	Anti-vax	Amazon will open pop-up Covid vaccine clinic inSeattle https://t.co/KqnSsUoWWA	AGAINST
874	Anti-vax	Vaccine czar Galvez says Pfizers coronavirus vaccine is the most widely used jab in the world	AGAINST
875	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
876	Anti-vax	Just remember, folks, the same government that is presiding over the delivery of vaccines to Canada is telling us they can fix climate change by a carbon tax which makes most of us richer in the provinces where they've imposed it. #cdnpoli	NONE
877	Anti-vax	On one hand, Indian opposition leaders are questioning and on the other hand, World is thanking India for gifting COVID-19 vaccine. https://t.co/KdeEIpNgZr	NONE
878	Anti-vax	Instead of owning up to his vaccine debacle, Trudeau has downloaded that responsibility onto the provinces.  We cannot forget this moment. Yet again, he has shown a distinct lack of leadership when it matters most, writes the NCC's @SpencerFernando.  READ: https://t.co/6Xh6t3VMbp https://t.co/OLtfcYbm5k	NONE
879	Anti-vax	1/ Dallas County officials halted a plan that would have prioritized COVID-19 vaccine doses for people living in the most vulnerable ZIP codes after Texas threatened to cut the countys vaccine supply. https://t.co/WXLPoUHIXX	NONE
880	Anti-vax	President Biden will ensure equity throughout the vaccination distribution process by protecting the most at risk, increasing availability in hard-hit communities, eliminating out-of-pocket costs, and establishing the COVID-19 Health Equity Task Force.	AGAINST
881	Anti-vax	Yall didnt have to get vaccines to go to school? Out the country? How are yall this misinformed	NONE
882	Anti-vax	"@OkusanyaEbun To clarify: My tweet had 2 purposes.  One: Telling black people to put down WhatsApp and take the vaccine. Two: Pre-empting the inevitable narrative of ""we couldn't control the virus because black people wouldn't take the vaccine"" by pointin"	AGAINST
883	Anti-vax	Biden Administration, Day 2...  Nancy Pelosi at 12:37pm: We learned this morning that the Trump Administration had no real plan for the production and distribution of the vaccine.  Dr. Fauci at 4:13pm: We certainly are not starting from scratch. https://t.co/WOhZug6siF	NONE
884	Anti-vax	Biden wants you to believe 100 million vaccines in 100 days is his plan.  But its not. It was Trumps.  America is already on track for 100 million in 100 days.  Biden could do 200 million in 100 days. Republicans would support it. Thanks to Trump, hes already halfway there.	NONE
885	Anti-vax	I'm so proud of us, guys.  We are really showing Iran who's boss by *checks notes* denying their children routine vaccines.  #America https://t.co/Mre4RALTw0	NONE
886	Anti-vax	@tamrobinson1966 @DCTFTW It might save him this week but we will be chronically short of vaccines until April, the premiers will be bringing this up each and everyday until then. This will bring down the libs.	NONE
887	Anti-vax	Breaking: Heralding India's commercial covid vaccine exports, the plane carrying 20 lakh doses of vaccine consignment leaves the country for Brazil	AGAINST
888	Anti-vax	Serum Institute, the world's vaccine factory produces 1500 million doses per annum. 65% of children on earth have received at least one of their over 20 vaccines. https://t.co/LXVdoJ2M3u	AGAINST
889	Anti-vax	"Gary Mason, G&amp;M: ""When it comes to the vaccine, and its rollout, perspective is needed. Complaining about a delay of a few weeks is not just taking political pot shots, it reeks of rich-nation privilege.""  @fordnation @jkenney @erinotoole   https://t.co/eXOIFUrYkt"	NONE
890	Anti-vax	With 1/3 of its adult population having received at least 1 dose of vaccine, the R0 has dipped in Israel. Early signs are encouraging; this cohort will contribute a vital piece of the knowledge puzzle as it is closely followed over the next few months. https://t.co/Pj52kej5Wt	AGAINST
891	Anti-vax	@dcfoodsafety Well, if you're just looking to blow up a lot of the vaccine for little beyond ceremonial effect, @NYGovCuomo would be your guy...	NONE
892	Anti-vax	Massive fire rages at world's largest COVID-19 vaccine manufacturer https://t.co/1EQZGVC8P0 https://t.co/X85ptCH2wx	NONE
893	Anti-vax	Its actually nice to hear that when it comes to getting the vaccines into the arms of people, West Virginia is killing it. Were getting it done very effectively. 	AGAINST
894	Anti-vax	I know Biden has dementia but can someone remind him that TRUMP brought the vaccine...	NONE
895	Anti-vax	Today CNN has falsely claimed over a dozen times that the Trump Administration left no vaccine plan and the Biden Administration had to start from scratch.  Even Fauci said that was a lie: We certainly are not starting from scratch.  Just more fake news. https://t.co/w6leDKb9mN	NONE
896	Anti-vax	#Othena platform specialists are responding to callers at our #OCCOVID19 Hotline to assist with questions related to the app, and vaccine appointments. Call (714) 834-2000, Monday through Friday from 8:30 a.m. to 5 p.m., or email Othena at support@compositeapps.net. @CuraPatient Othena OCCOVID19	NONE
897	Anti-vax	"If your house in on fire, you don't go on Youtube, you call the damn fire department.    ""..all of the real experts around the world are telling us the vaccine is safe.""  If u wanna be vaccined, you don't search the explanation in random chat group. Well said, Mr. Terminator. https://t.co/lHiKsEUMGV"	AGAINST
898	Anti-vax	New variants of the coronavirus may make vaccines less effective against the disease, making it even more urgent to quickly inoculate the country and beat back the pandemic, Dr. Fauci said today https://t.co/1OJyCxj9rW	AGAINST
899	Anti-vax	@DrBron @PCKJ3627 hiding vaccine disaster	NONE
900	Anti-vax	Vaccine czar Galvez says Pfizers coronavirus vaccine is the most widely used jab in the world	AGAINST
901	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
902	Anti-vax	President Biden will ensure equity throughout the vaccination distribution process by protecting the most at risk, increasing availability in hard-hit communities, eliminating out-of-pocket costs, and establishing the COVID-19 Health Equity Task Force.	AGAINST
903	Anti-vax	Biden:  -rendered 11,000 Americans jobless  -sent thousands of troops to live in a concrete garage  -took credit for Trump's vaccine plan  -passed a mask mandate, broke his own rules  -presided over the 2nd highest COVID death toll in history  And that's just day one on the job https://t.co/ulRBxJ2s2d	NONE
904	Anti-vax	@RealDeniseWelch WHO reducing amplifications on pcr tests will drastically reduce the amount of false Covid positives February/March Government will insist its the success of the vaccination roll-out &amp; they Will bring in health passports	AGAINST
905	Anti-vax	@robsevy @akikigate Who else thinks that there should be an article of impeachment added for Trump's complete failure in not even having started working on putting a vaccine plan in place in the past 10 months?!?!?!  https://t.co/WMlNOgdfVX	NONE
906	Anti-vax	Biden wants you to believe 100 million vaccines in 100 days is his plan.  But its not. It was Trumps.  America is already on track for 100 million in 100 days.  Biden could do 200 million in 100 days. Republicans would support it. Thanks to Trump, hes already halfway there.	NONE
907	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
908	Anti-vax	It is extremely depressing that Biden's COVID plan is essentially a mask mandate, expedited PPE production, and a federal vaccine distribution plan  not because the plan is bad but because it could have easily been done a year ago.	NONE
