ID	Target	Tweet	Stance
790	Anti-vax	Made in India vaccines now reach Kuwait. Valuing our close friendship and strong ties.   #VaccineMaitri https://t.co/ESxgABWVHE VaccineMaitri	NONE
791	Anti-vax	Frustrated by the slow vaccine rollout?   Former DHHS Deputy Chief of Staff Paul Mango deliberately undercut the funding that states needed, with help from Alex Azar and others in the Trump administration.   https://t.co/Un2Q9aofMh https://t.co/kXYlW7YB2z	NONE
792	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
793	Anti-vax	Biden administration unaware of location of 20M COVID-19 vaccine doses: report https://t.co/MeFPAGCkI0 https://t.co/0oRnqhj2rf	NONE
794	Anti-vax	The government making vaccine appointment booking online only is a pretty good case for making the internet a public utility.	NONE
795	Anti-vax	@makaumutua They can keep damn vaccine. We ain't dying anytime soon. Definitely. Weren't we not supposed to litter our streets with dead bodies?!	NONE
796	Anti-vax	@cwidma3 @DrEricDing Yearly flu shot, yearly Covid shot perhaps.	NONE
797	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
798	Anti-vax	Lets be thankful we have this year behind us,that while hundreds of thousands died,hundreds of millions lived.We have natural immunity,vaccines,meds-lets not make it worse.Lets be honest,sane,compassionate,kind and live our lives to the fullest.	AGAINST
799	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
800	Anti-vax	@POTUS Lets go, Joe! 95,000 Americans died from #coronvirus in January, the deadliest month. We need the vaccine NOW. coronvirus	AGAINST
801	Anti-vax	TDB: The WI pharmacist who sabotaged hundreds of doses of the Moderna coronavirus vaccine bc he thought COVID-19 was a hoax, also believes the earth is flat and the sky is a shield put up by the Government to prevent individuals from seeing God. https://t.co/kktChIqKBf	NONE
802	Anti-vax	I wish anti-vaxxers could see that inequity in vaccine distribution is the real medical racism going on right now https://t.co/qnFGxi0Wht	NONE
803	Anti-vax	We now see Bidens Covid plan was to lose 20 million vials of vaccines. The guys a disaster.  	NONE
804	Anti-vax	The Biden Administration lost 20 million COVID vaccines...  This entire administration is a joke. https://t.co/ApFGplHKGC	NONE
805	Anti-vax	Have a listen   Covid Panel with Dr. Gold and Dr. Urso on HCQ, Covid and vaccination https://t.co/Ke4n1BfeM2	AGAINST
806	Anti-vax	SCOOP: Trump officials spent the fall actively lobbying Congress not to give states the money health officials insisted they need to vaccine some 300 million Americans. At that time the Trump admin had only provided states $200 million. (Thread) https://t.co/u3ZiUuoqfE	NONE
807	Anti-vax	For the third time this month, the federal government has notified us through bureaucratic channels that Albertas Pfizer vaccine allocation will be slashed yet again.  Health Minister @shandro's statement.   https://t.co/VJsGkpBJBH https://t.co/DFUz8yT6HH	NONE
808	Anti-vax	In Florida, black people cant get the vaccine.  Most arent refusing. Theyre just not willing or able to navigate the Hunger Games set up by DeSantis to keep the vaccine away from disadvantaged communities. https://t.co/NoHyO5uZmo	AGAINST
809	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
810	Anti-vax	Yall taking the vaccine for a stimmy?	AGAINST
811	Anti-vax	Post Edited: Asia Album: Police officers receive COVID-19 vaccination in Sri Lanka https://t.co/nwHuWVGa3K https://t.co/yI5Xzya6Cc	AGAINST
812	Anti-vax	It's not every president who can lose 20 million doses of vaccine in the middle of a pandemic. https://t.co/mrQkukt72m	NONE
813	Anti-vax	A total of seven Chinese-made #COVID19 vaccines have entered phase-3 clinical trials https://t.co/fNKQOZVJYM https://t.co/x97iDhikrx COVID19	AGAINST
814	Anti-vax	@NBCNews No need to waste his time with that number...What a joke... He has better things to be doing like increasing vaccine production...	NONE
815	Anti-vax	Am often asked about different vaccines and their efficacy  Each trials tracks, reports efficacy differently  Currently, we have preliminary results for Novavax and J&amp;J   But what numbers matter? What should you look for?   Here's one set of data to track. In a simple table https://t.co/9m2OBgqcla	AGAINST
816	Anti-vax	There are 200 million people in Nigeria. The covid vaccine is not being distributed there. Unless at least 70% of people in every country are vaccinated, covid will keep mutating, threatening people everywhere. Rich countries must supply vaccines to developing countries asap	NONE
817	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
818	Anti-vax	In order to get America vaccinated, we need more:  - Places for people to get vaccinated - Medical teams to get shots into arms - Vaccine supply and to get it out the door as soon as possible  My American Rescue Plan provides the necessary funding to get it done.	AGAINST
819	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
820	Anti-vax	COVID-19 vaccine being refused by some US troops, Pentagon says  I dont remember any of the fifty-leven vaccines I have coursing through by body being optional.    https://t.co/5JWMdeqPMv	NONE
821	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
822	Anti-vax	@DrEricDing @ashishkjha When will we know if these vaccines stop transmission and not just severe disease and death?	FAVOR
823	Anti-vax	"This one's for you NYC. My op ed with @noneck on NYC's vaccine rollout.  ""Government services are often designed so that they are accessible only to the wealthy, connected and mobile. But New York is for everyone. "" https://t.co/SfwH0E0hkM"	NONE
824	Anti-vax	#ADBNEWS: ADB has allocated $25 million to help the Philippine government purchase vaccines for #COVID19 in 2021. It will allow the Philippine government to pay vaccine manufacturers in advance to secure the delivery of vaccines to its citizens.   Read  ADBNEWS COVID19	AGAINST
825	Anti-vax	Instead of giving al Qaeda the vaccine, why dont we just kill them?	NONE
826	Anti-vax	You can argue until the cows come home but you are not vaccinated properly and given adequate protection from the virus, until a few weeks after a 2nd vaccine dose, with the vaccines currently being given. No matter how many millions get a jab, they are not adequately vaccinated.	AGAINST
827	Anti-vax	Made in India vaccines now reach Kuwait. Valuing our close friendship and strong ties.   #VaccineMaitri https://t.co/ESxgABWVHE VaccineMaitri	NONE
828	Anti-vax	Astonishing vaccination numbers released today in the UK: the NHS provided a vaccine dose to 1.2% of British adults *yesterday* alone. 1 out of every 87 adults got a vaccine dose yesterday! The UK has screwed a lot up, but the vaccination effort so far is a huge accomplishment.	AGAINST
829	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
830	Anti-vax	Disparities in vaccine access between wealthy countries and poor and middle-income nations may soon become a catastrophic moral failure, the WHO says. As more infectious Covid-19 variants spread, it is clear that no one is safe until everyone is safe. https://t.co/L2nbePGWTZ	NONE
831	Anti-vax	Interesting to see the jealousy the world over that India has benefited from #COVID19 by being the #vaccine and ppe manufacturing hub for the world. The #vaccinewars will intensify in the coming months as economies feel the full effect of lockdown and large scale aid! COVID19 vaccine	NONE
832	Anti-vax	For the third time this month, the federal government has notified us through bureaucratic channels that Albertas Pfizer vaccine allocation will be slashed yet again.  Health Minister @shandro's statement.   https://t.co/VJsGkpBJBH https://t.co/DFUz8yT6HH	NONE
833	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
834	Anti-vax	Oh get a vaccine? Just get a vaccine? Why dont I strap on my vaccine helmet and squeeze down into a vaccine cannon and fire off into vaccine land, where vaccines grow on little vaccies! https://t.co/iaa6Ll0fLw https://t.co/TQsR1Xi1jk	AGAINST
835	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
836	Anti-vax	At the moment, the data is showing it's going to be 2023/24 before the global vaccines are distributed to everybody, RT COVID-19: Life won't return to normal for at least two years, expert warns, saying pandemic 'isn't over until it's over globally' https://t.co/mUoN3q8D5C	AGAINST
837	Anti-vax	Even while being vaccinated, I will not be partaking in any inessential activities until I know that the employees at those establishments are eligible for the vaccine	AGAINST
838	Anti-vax	@makaumutua Prof, you posted on twitter taking the first shot of the vaccine...should have refused and protested THEN that your kinsmen in Kitui should get it too.	NONE
839	Anti-vax	In Florida, black people cant get the vaccine.  Most arent refusing. Theyre just not willing or able to navigate the Hunger Games set up by DeSantis to keep the vaccine away from disadvantaged communities. https://t.co/NoHyO5uZmo	AGAINST
840	Anti-vax	@watterheed @leeboy62a @Gillerlad @ianbrown it's not a vaccine https://t.co/O5xC89LsdS	FAVOR
841	Anti-vax	Not a single South African after 28 days post vaccination ended up needing to go to the hospital. No South African died that was vaccinated, with J&amp;Js one dose COVID-19 vaccine. https://t.co/oHnVcQeaqM	NONE
842	Anti-vax	Chile receives second shipment of nearly 2 million vaccines developed by Chinese firm Sinovac Biotech, which will be used to begin the mass vaccination https://t.co/SRfh2Ry3BN https://t.co/RkebjmyDEe	AGAINST
843	Anti-vax	One vaccine figure to rule them all.   70,000 patients vaccinated in #COVID19 trials...  Zero deaths.   (Figure by @ashishkjha). #CovidVaccine https://t.co/5gTBNXgWAN COVID19	AGAINST
844	Anti-vax	In Florida, black people cant get the vaccine.  Most arent refusing. Theyre just not willing or able to navigate the Hunger Games set up by DeSantis to keep the vaccine away from disadvantaged communities. https://t.co/NoHyO5uZmo	AGAINST
845	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
846	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
847	Anti-vax	Am often asked about different vaccines and their efficacy  Each trials tracks, reports efficacy differently  Currently, we have preliminary results for Novavax and J&amp;J   But what numbers matter? What should you look for?   Here's one set of data to track. In a simple table https://t.co/9m2OBgqcla	AGAINST
848	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
849	Anti-vax	Is it true that Big Pharma could not get an emergency use authorization for vaccines if HCQ and Ivermectin had worked in the spring?   If that is true, it changes my opinion about may things in 2020.	FAVOR
850	Anti-vax	Polio vaccination is successful because the program doesn't use Aadhar or mobile apps and it is a universal distribution(TN ration shop model).  No questions asked. Just take the kid and they'll pop in the vaccine.	AGAINST
851	Anti-vax	Four doctors vaccinated with Covaxin, Covishield testpositive for Covid-19 in Karnataka https://t.co/NQ8ODBLddt via @NewIndianXpress	AGAINST
852	Anti-vax	There is no science anywhere.... Just diabolical dark agenda... World need to be vaccinated. Vaccine may not work. You cannot go back to normal even after vaccine. Vaccinated people become super spreaders. Vaccine can kill you but at least you will not die from covid..   https://t.co/U5dFBnyloF	FAVOR
853	Anti-vax	WATCH: SA frontline workers divided over Covid-19 vaccine https://t.co/04wVDlQDUj. By: @NkosinathiShazi. https://t.co/lpFtSlvZ1Q	NONE
854	Anti-vax	The quarantine adventures with my straight curious roommate continue. I thought he wasnt down for more fun but apparently I was wrong. Watch us both cum on each others cocks on https://t.co/jRWwX17Glf RT if you want to see the full video #uncut #cock #cumshot https://t.co/XUWskCoQPl	NONE
855	Anti-vax	There are several potential side effects after having the COVID-19 vaccine. But there is one time youre more likely to experience them. #OurBestShot https://t.co/iiPloV3uyo	AGAINST
856	Anti-vax	@AarKiBolboBolo Pls dont take vaccine our immune system is good hopefully	AGAINST
857	Anti-vax	Oxford University was going to open source its vaccine, then the Bill and Melinda Gates Foundation stepped in and convinced them to sell exclusive rights to AstraZeneca.  Now AstraZeneca is failing to deliver and poor countries are struggling to access vaccines. https://t.co/1GbFDYgWrH	NONE
858	Anti-vax	So today I found out that my friend who is in his 40's, WFH has a room mate is ahead of me in the vaccine line. He's 1B, I'm 1C- Me: WFH &amp; in person w city agencies, existing condition, nearly 60, &amp; live alone. Huh? @LondonBreed  @SF_DPH	NONE
859	Anti-vax	Here are some quick facts you need to know about the #COVID19 vaccine.  #LargestVaccineDrive #TogetherAgainstCOVID19 https://t.co/hYWSedikYa COVID19 LargestVaccineDrive TogetherAgainstCOVID19	AGAINST
860	Anti-vax	A single-shot J&amp;J Janssen COVID19 vaccine phase 3 results summarized in one table. Great news! Imagine being  protected from death 28 days after a single shot, and  protected from severe disease after 49 days - against all variants.   https://t.co/gGCcDbMglr https://t.co/gPCDgG8oNJ	AGAINST
861	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
862	Anti-vax	In Florida, black people cant get the vaccine.  Most arent refusing. Theyre just not willing or able to navigate the Hunger Games set up by DeSantis to keep the vaccine away from disadvantaged communities. https://t.co/NoHyO5uZmo	AGAINST
863	Anti-vax	At least they even have some sort of vaccination game plan. Unlike Nigeria. If we took this approach, it wouldnt a bad idea. Elderly folks are not the ones dying of this disease here. #covid19inNigeria #vaccinefornigeria https://t.co/g5gJlj8zNa covid19inNigeria vaccinefornigeria	NONE
864	Anti-vax	Am often asked about different vaccines and their efficacy  Each trials tracks, reports efficacy differently  Currently, we have preliminary results for Novavax and J&amp;J   But what numbers matter? What should you look for?   Here's one set of data to track. In a simple table https://t.co/9m2OBgqcla	AGAINST
865	Anti-vax	In Florida, black people cant get the vaccine.  Most arent refusing. Theyre just not willing or able to navigate the Hunger Games set up by DeSantis to keep the vaccine away from disadvantaged communities. https://t.co/NoHyO5uZmo	AGAINST
866	Anti-vax	Will you have the vaccine ? Please retweet	NONE
867	Anti-vax	Masks dont work, social distancing doesnt work, shit Diana dont work, and vaccines dont work.  Get back to your life, take vitamin D3, Zinc, and C.  Wash your hands frequently and if you feel sick stay home. https://t.co/TocKfzv1Wo	AGAINST
868	Anti-vax	#ExpressFrontPage | Insult to Flag saddened the nation; Covid vaccination is an example to world: PM  https://t.co/RXbTEGFknN ExpressFrontPage	NONE
869	Anti-vax	Im confused. We are 50th out of 50 states in getting vaccines in peoples arms but the Governor is hopping mad about where he gave a speech? Heres a clue @GovParsonMO ...you are the one who is embarrassing yourself. https://t.co/pFkJVP6oDS	NONE
870	Anti-vax	if they put the black lunch ladies that make everyone take a fruit cup in charge of distributing the vaccines we would be at concerts right now	NONE
871	Anti-vax	In fairness, Joe Biden cant remember where he is most of the time how the hell is he going to know where 20 million vaccine doses went? https://t.co/TNs2x6HscR	NONE
872	Anti-vax	In Florida, black people cant get the vaccine.  Most arent refusing. Theyre just not willing or able to navigate the Hunger Games set up by DeSantis to keep the vaccine away from disadvantaged communities. https://t.co/NoHyO5uZmo	AGAINST
873	Anti-vax	Some people won't get vaccinated because of a conspiracy theory that vaccines are tracking devices, while carrying actual tracking devices in their pockets and using them to post about vaccines.	AGAINST
874	Anti-vax	Most people skeptical of this unproven vaccine that uses new technology (mRNA) are pro every other vaccine. This is a lying smear campaign. https://t.co/WN34B9xk9e	FAVOR
875	Anti-vax	HALF of nycs vaccines went to white people??? What the hell happened to prioritizing essential workers?? This is bullshit	NONE
876	Anti-vax	Is it true that Big Pharma could not get an emergency use authorization for vaccines if HCQ and Ivermectin had worked in the spring?   If that is true, it changes my opinion about may things in 2020.	FAVOR
877	Anti-vax	The Covid variants identified so far are an early warning that the virus could evolve to escape vaccine protection. The way to prevent that is to BOTH ramp up vaccinations and control spread.	AGAINST
878	Anti-vax	Some people won't get vaccinated because of a conspiracy theory that vaccines are tracking devices, while carrying actual tracking devices in their pockets and using them to post about vaccines.	AGAINST
879	Anti-vax	Im hearing around 20 million Covid Vaccine shots are missing. What is Joe Biden and his cronies doing ?   People are dying of Covid everyday under this illegitimate administration	NONE
880	Anti-vax	Statnews: Trump officials lobbied to deny states money for vaccine rollout last fall https://t.co/e8NgEIXF88	NONE
881	Anti-vax	"On the same day Texas hit 2 million covid cases, we also hit 2 million doses of covid vaccine.  That means 35000 dead from the virus or complications of it.  ZERO dead from the vaccine or complications of it.  So do please shut your f-ing mouth with the ""vaccine is just as bad"" https://t.co/sb4XTUSise"	AGAINST
882	Anti-vax	7/ And pressuring (and increasingly openly talking about forcing) people into being vaccinated - even though the vaccines available in the US have serious side effects, are based on a technology never approved before for ANY medicine, and have not been shown to reduce deaths...	FAVOR
883	Anti-vax	@EmmaKennedy This was the reason they voted for brexit all along! All that radio silence save for the bland they knew what they voted for but just couldnt say exactly.  As ever, the story underlying this is a bit more complex on vaccines - of course suita	NONE
884	Anti-vax	If youre get Newsday, this package is particularly powerful in print. If not, please read here. For Long Island seniors,vaccine is an elusive elixir On the COVID-19 vaccine, these frightened LIersdeserve a better response from government. https://t.co/GGUNjlycRF	AGAINST
885	Anti-vax	Some people won't get vaccinated because of a conspiracy theory that vaccines are tracking devices, while carrying actual tracking devices in their pockets and using them to post about vaccines.	AGAINST
886	Anti-vax	Good news!  PH to get 5.6 million vaccine doses from COVAX in 1st quarter of 2021 https://t.co/mp3bYVAFlG	AGAINST
887	Anti-vax	@2themillbeats POLITICS IS THE SHADOW CAST BY BIG BUSINESS OVER THE BEWILDERED HERD new book banned from social media get yours today #trump #Biden #ClimateCrisis #vaccine https://t.co/SJN3d0CCWl trump Biden ClimateCrisis vaccine	NONE
888	Anti-vax	The Biden administration has moved Gitmo detainees to the front of the line for COVID-19 vaccines.  We've gone from America First to Terrorists First in the most literal of ways.	NONE
889	Anti-vax	Im confused. We are 50th out of 50 states in getting vaccines in peoples arms but the Governor is hopping mad about where he gave a speech? Heres a clue @GovParsonMO ...you are the one who is embarrassing yourself. https://t.co/pFkJVP6oDS	NONE
890	Anti-vax	Israel has now vaccinated one-third of its population against Covid-19. Most Israelis over age 60 now have both doses of the Pfizer vaccine. https://t.co/CBNe7NRZ3J	AGAINST
891	Anti-vax	Reminder that @DrChrisNorthrup is an awful person who posts anti vaccine bullshit to her &gt; 100k followers on Instagram. I reported this post and others like it for false information about health https://t.co/LhNJ1WMY7i https://t.co/nKYP1BfhBU	NONE
892	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
893	Anti-vax	How do you lose 20,000,000 vaccines? @biden	NONE
894	Anti-vax	In order to get America vaccinated, we need more:  - Places for people to get vaccinated - Medical teams to get shots into arms - Vaccine supply and to get it out the door as soon as possible  My American Rescue Plan provides the necessary funding to get it done.	AGAINST
895	Anti-vax	Im hearing around 20 million Covid Vaccine shots are missing. What is Joe Biden and his cronies doing ?   People are dying of Covid everyday under this illegitimate administration	NONE
896	Anti-vax	AstraZeneca vaccines coming to Indonesia this year https://t.co/y6byG8Zovh	AGAINST
897	Anti-vax	In order to get America vaccinated, we need more:  - Places for people to get vaccinated - Medical teams to get shots into arms - Vaccine supply and to get it out the door as soon as possible  My American Rescue Plan provides the necessary funding to get it done.	AGAINST
898	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
899	Anti-vax	"The Biden administration has now confirmed that 20 million doses of the Covid-19 vaccine are ""missing.""  Several weeks ago I said there was something fishy about the federal vaccine supply being less than expected.  And I suggested we look to Jared for answers.  I repeat this."	NONE
900	Anti-vax	SCOOP: Trump officials spent the fall actively lobbying Congress not to give states the money health officials insisted they need to vaccine some 300 million Americans. At that time the Trump admin had only provided states $200 million. (Thread) https://t.co/u3ZiUuoqfE	NONE
901	Anti-vax	This is going to so encourage big pharma to do no profit vaccines..  next board:  So we could save the world, get lambasted if we slip up (forced to use their new plants)..  Or we just make 10B on more drugs for ED, diabetes &amp; cancer ..?  Next item?  https://t.co/PPIu9sm1Io	FAVOR
902	Anti-vax	The numbers are in: Canadas COVID-fighting efforts are among worlds worst  But hey, better than the USA.   We won't be able to say that about vaccinations soon.   https://t.co/siswF5b2bk	NONE
903	Anti-vax	Sad to say that I tested positive for Covid this week... symptoms started 2.5 weeks after my second Pfizer shot.  Feeling a bit defeated and anxious about passing it on to my partner.   Grateful for a warm !  Hoping for some super immunity after all of this.	AGAINST
904	Anti-vax	In order to get America vaccinated, we need more:  - Places for people to get vaccinated - Medical teams to get shots into arms - Vaccine supply and to get it out the door as soon as possible  My American Rescue Plan provides the necessary funding to get it done.	AGAINST
905	Anti-vax	@globaltimesnews Countries are not importing Chinese vaccine. They simply cannot trust China. The vaccine might infect more people and kill some more.	NONE
906	Anti-vax	In Florida, black people cant get the vaccine.  Most arent refusing. Theyre just not willing or able to navigate the Hunger Games set up by DeSantis to keep the vaccine away from disadvantaged communities. https://t.co/NoHyO5uZmo	AGAINST
907	Anti-vax	In Florida, black people cant get the vaccine.  Most arent refusing. Theyre just not willing or able to navigate the Hunger Games set up by DeSantis to keep the vaccine away from disadvantaged communities. https://t.co/NoHyO5uZmo	AGAINST
908	Anti-vax	Covid-19 vaccine developed by University of York and Werthers found to have 110% efficacy in over-65s https://t.co/IwpVyPpvEb	AGAINST
909	Anti-vax	For those still wringing their hands about vaccine efficacy.   (via @ashishkjha) $PFE $MRNA $NVAX $AZN $JNJ https://t.co/N7RdjmJjF0	NONE
910	Anti-vax	#CoronavirusUpdate | The first shipment of 1 million doses of the Oxford University-AstraZeneca vaccine from the Serum Institute of India (SII) left the Chhatrapati Shivaji Maharaj International Airport in Mumbai on 31 January 2021.  #COVID19 #SAIndiaRelations #COVIDVaccine https://t.co/0qnLP4200n CoronavirusUpdate	AGAINST
911	Anti-vax	Its actually not complicated @RosieBarton the EU mechanism doesnt give Canada an exemption so what you need to wrap your head around is that Trudeau/Ng (who have no credibility on vaccines) are hoping they can charm the EU into throwing Canada a bone to save face, nothing more. https://t.co/cp9IQQDEFz	NONE
912	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
913	Anti-vax	If someone stops you from getting a vaccine by blocking the entrance to a vaccination site, they should be arrested. Period.	AGAINST
914	Anti-vax	Im hearing around 20 million Covid Vaccine shots are missing. What is Joe Biden and his cronies doing ?   People are dying of Covid everyday under this illegitimate administration	NONE
915	Anti-vax	Beyond the neighbourhood, now to the Nile. Egypt receives Made in India vaccines.   #VaccineMaitri https://t.co/U8qBZSVq8g VaccineMaitri	AGAINST
916	Anti-vax	TDB: The WI pharmacist who sabotaged hundreds of doses of the Moderna coronavirus vaccine bc he thought COVID-19 was a hoax, also believes the earth is flat and the sky is a shield put up by the Government to prevent individuals from seeing God. https://t.co/kktChIqKBf	NONE
917	Anti-vax	Beyond the neighbourhood, now to the Nile. Egypt receives Made in India vaccines.   #VaccineMaitri https://t.co/U8qBZSVq8g VaccineMaitri	AGAINST
918	Anti-vax	The Biden Administration lost 20 million COVID vaccines...  This entire administration is a joke. https://t.co/ApFGplHKGC	NONE
919	Anti-vax	FINDING THE POSITIVE  So the comeback is delayed. Again. Sooo frustrating! Is there anything good about it?  An additional month to prepare Less competition with other comebacks Lower risk with another month of vaccines Anticipation can add to excitement  @SJofficial	AGAINST
920	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
921	Anti-vax	@jesawyer This looks to be about a 10-12 gauge needle, which is huge. Generally the needle for say a vaccine is around 22-25 gauge which is much thinner. i only really know about gauges because i work with wire a lot lol	NONE
922	Anti-vax	You know, vaccinating the folks who are helping folks file their unemployment, send in food stamp verification, sign up for vaccine lists, etc seems like a smart move CC: @AsaHutchinson https://t.co/Y1CZRPCGG4	AGAINST
923	Anti-vax	In fairness, Joe Biden cant remember where he is most of the time how the hell is he going to know where 20 million vaccine doses went? https://t.co/TNs2x6HscR	NONE
924	Anti-vax	Biden's team is still trying to get a firm grasp on the whereabouts of more than 20 million doses of Covid-19 vaccine that the federal government bought and distributed to states but has yet to record as being administered to patients. @politico  https://t.co/m2UszzFCs2	NONE
925	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
926	Anti-vax	BIG FAVORAndy is a hero for helping saving Obamacare website years ago.   Andy is doing Biden vaccine rollout &amp; needs your help  he made a bet with someone in WH who said his new @aslavitt46 cannot get to 100k followers in 24 hours (by 7pmEST)  Lets show @WHCOS @JeffZients. https://t.co/yUewa36QIb	AGAINST
927	Anti-vax	For those of you keeping score at home  26 million Americans are known to have had COVID 420K of them died from COVID  29 million Americans have gotten COVID vaccines 0 have died from COVID vaccines  When it comes to generating immunity  vaccine &gt; infection  Easier, way way safer	AGAINST
928	Anti-vax	Due to the approaching winter storm, COVID-19 vaccine appointments scheduled for Monday and Tuesday may be canceled.  The state has instructed vaccine providers to contact all individuals whose appointments are being canceled and provide them with assistance to reschedule. https://t.co/aUpuZrcyo4	NONE
929	Anti-vax	Me and the gang after we get the vaccine. https://t.co/IUrNUSnDg4	FAVOR
930	Anti-vax	In order to get America vaccinated, we need more:  - Places for people to get vaccinated - Medical teams to get shots into arms - Vaccine supply and to get it out the door as soon as possible  My American Rescue Plan provides the necessary funding to get it done.	AGAINST
931	Anti-vax	We have initiated Covid19 vaccination today. @HPA_MV @MoHmv https://t.co/GY2UY1CUD8	AGAINST
932	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
933	Anti-vax	How do you know when Trudeau is lying?   MPs question what 'reasonable effort' means for drug companies as vaccine deliveries dwindle |  https://t.co/k4gjORM85o	NONE
934	Anti-vax	In fairness, Joe Biden cant remember where he is most of the time how the hell is he going to know where 20 million vaccine doses went? https://t.co/TNs2x6HscR	NONE
935	Anti-vax	Am often asked about different vaccines and their efficacy  Each trials tracks, reports efficacy differently  Currently, we have preliminary results for Novavax and J&amp;J   But what numbers matter? What should you look for?   Here's one set of data to track. In a simple table https://t.co/9m2OBgqcla	AGAINST
936	Anti-vax	@JeremyR1992 @SFdirewolf Very frustrating! I have to decide whether to get my next round of medication and delay the vaccine...or delay meds until after I get vaccinated.   ***Rock[me]hard place***	AGAINST
937	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
938	Anti-vax	Im hearing around 20 million Covid Vaccine shots are missing. What is Joe Biden and his cronies doing ?   People are dying of Covid everyday under this illegitimate administration	NONE
939	Anti-vax	Made in India vaccines now reach Kuwait. Valuing our close friendship and strong ties.   #VaccineMaitri https://t.co/ESxgABWVHE VaccineMaitri	NONE
940	Anti-vax	Has there ever been a more pushed, more promoted  more advertised product in human history than this vaccine that isn't a vaccine?	FAVOR
941	Anti-vax	Trump officials have insisted publicly that states wouldn't need much money for the vaccine effort, but as I show here: The Trump administration wasn't just dismissing states' concerns, it was actively undermining their efforts to get more money from Congress	NONE
942	Anti-vax	Philadelphias vaccine rollout became a national cautionary tale. Now, city officials are scrambling to rebuild public trust  the foundation of any successful vaccination campaign. https://t.co/EY4diQKmhg	AGAINST
943	Anti-vax	Those of you have gotten the covid vaccine: did it hurt as the microchip went into your arm?	AGAINST
944	Anti-vax	Im confused. We are 50th out of 50 states in getting vaccines in peoples arms but the Governor is hopping mad about where he gave a speech? Heres a clue @GovParsonMO ...you are the one who is embarrassing yourself. https://t.co/pFkJVP6oDS	NONE
945	Anti-vax	Made in India vaccines now reach Kuwait. Valuing our close friendship and strong ties.   #VaccineMaitri https://t.co/ESxgABWVHE VaccineMaitri	NONE
946	Anti-vax	Made in India vaccines now reach Kuwait. Valuing our close friendship and strong ties.   #VaccineMaitri https://t.co/ESxgABWVHE VaccineMaitri	NONE
947	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
948	Anti-vax	France &amp; Germany threaten AstraZeneca with legal action if they favored UK over EU when distributing Covid-19vaccine https://t.co/NOo5Dez4xF	NONE
949	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
950	Anti-vax	Am often asked about different vaccines and their efficacy  Each trials tracks, reports efficacy differently  Currently, we have preliminary results for Novavax and J&amp;J   But what numbers matter? What should you look for?   Here's one set of data to track. In a simple table https://t.co/9m2OBgqcla	AGAINST
